family,panel,mse_mean,mae_mean,prior_mse_mean,skill_vs_prior_mean,dynamic_skill_mean,dynamic_pearson_mean,dynamic_spearman_mean,within_cancer_skill_mean,within_cancer_pearson_mean,within_cancer_spearman_mean,dynamic_calibration_alpha_mean,dynamic_amplitude_ratio_mean,sample_win_fraction_mean,cpg_win_fraction_mean,macro_cancer_mse_mean,macro_cancer_skill_vs_prior_mean,num_parameters_mean,elapsed_seconds_mean,mse_std,mae_std,prior_mse_std,skill_vs_prior_std,dynamic_skill_std,dynamic_pearson_std,dynamic_spearman_std,within_cancer_skill_std,within_cancer_pearson_std,within_cancer_spearman_std,dynamic_calibration_alpha_std,dynamic_amplitude_ratio_std,sample_win_fraction_std,cpg_win_fraction_std,macro_cancer_mse_std,macro_cancer_skill_vs_prior_std,num_parameters_std,elapsed_seconds_std,n_seeds
pca128_linear,sample_ood,0.024614002560606803,0.09747031957367615,0.030129142482141075,0.18315054194997668,0.23753276429051254,0.4874593023305545,0.426965788067118,0.1340997490487181,0.36646095554418917,0.2909564468394575,1.0181730513716778,0.4787956167441732,0.9790660225442834,0.7158203125,0.02577701925607523,0.17997745527170342,334981.0,59.608978271484375,0.0008126999871471214,0.002548630442798356,0.0006721825916226645,0.012534102682047302,0.005152038954693176,0.005365815994173965,0.0029725779565779142,0.003265551224388825,0.004186649675849589,0.0021362895226219067,0.013731868326498302,0.006283488654983403,0.005028178742671841,0.023940723969006372,0.0007998626515119669,0.010404901831194552,0.0,7.1941563489965725,3
pca256_linear,double_ood,0.02492091524354988,0.09315997529631674,0.0273785206113862,0.08976399429026316,0.18882289592688395,0.4368880458128081,0.37662202295527486,0.13079756106726806,0.3631823595332689,0.27422464278627584,0.9354832237265831,0.46912572228468186,0.7391304347826088,0.6442738323736404,0.025679992922566633,0.09530263184026433,401157.0,57.46938570340475,0.0003553458869779882,0.000341510750710747,0.0,0.012979002482340385,0.013705376203068208,0.01549022997436369,0.016440799265152697,0.010117062224931571,0.014572983186978842,0.015665242612539734,0.0847835518816577,0.038725804733272924,0.08007528721860281,0.030790043289868157,0.00018520968237678104,0.010178034227871757,0.0,2.8760207818457157,3
pca256_linear,in_distribution,0.024404991824750578,0.09738484412096339,0.030564779985101136,0.20139707488118816,0.25489411238157955,0.505805799696646,0.44771770775811226,0.14944383734026687,0.38735123734022747,0.31544303552917974,1.0043203625722399,0.5055703605816677,0.9768619934282584,0.7177734375,0.025638104212698288,0.19510827572969833,401157.0,57.46938570340475,0.0007825574214603751,0.0027784519647415817,0.0003918119254062368,0.029463016378386116,0.02167270602106835,0.02243763509592498,0.02280682281740685,0.014233820301293852,0.01913780486467015,0.01807841410648747,0.0847210118852629,0.040909906553571185,0.016282084569998967,0.019604355370981184,0.0008638035248375927,0.026410673895364053,0.0,2.8760207818457157,3
pca256_linear,locus_ood,0.024967893779995642,0.09327544418656265,0.027386690314053903,0.08832014771850764,0.18965926726826843,0.43743811322691634,0.3704711880767088,0.12447971444352073,0.3537823054823304,0.2753592017142396,0.9411301541764269,0.4667117300135258,0.7068273092369477,0.6455534229046705,0.025800225734419646,0.09160574206658341,401157.0,57.46938570340475,0.00035359345720807996,0.00040250442886369763,0.0,0.012911142352481643,0.014355896384250381,0.016740389813192293,0.017443313235812285,0.011007630804178355,0.01655852282217449,0.013941980476977362,0.08012660165305009,0.0385115274164224,0.08259669743857695,0.029879192396252415,0.00026019794824167067,0.011201227386246996,0.0,2.8760207818457157,3
pca256_linear,sample_ood,0.024377884835977245,0.09715268725753956,0.030129142482141075,0.19070263778952498,0.25426260223418823,0.505165006485157,0.45014823310507324,0.1532062596385937,0.39237299770480055,0.30935156931883495,1.0126234928362947,0.5003047174534684,0.9694041867954911,0.7252604166666666,0.02547691951156061,0.18643787787224633,401157.0,57.46938570340475,0.0004207366799178819,0.00023875886487694778,0.0006721825916226645,0.017764576015131806,0.020793639574724007,0.021825221374479772,0.024235647281097988,0.012618557398754471,0.016057497742701488,0.020478523044717638,0.08714785142868146,0.028629603622097793,0.022957451577106675,0.019661027175184243,0.0003295960731625905,0.013843889132726252,0.0,2.8760207818457157,3
pca512_linear,double_ood,0.024794838072625267,0.09332449286753779,0.0273785206113862,0.09436896081545147,0.18472589754125146,0.43280769633069655,0.37467262459931683,0.1329302071423516,0.3654222937897142,0.27851868703317645,0.9051909109699089,0.4789089168431133,0.7552334943639291,0.6557901471529111,0.02552987896485094,0.10000092158360756,631813.0,68.34303275744121,0.0003088815179276351,0.00032018446673159456,0.0,0.011281892192494048,0.012900968112818092,0.01241110178549977,0.013450289913873075,0.008991231761538536,0.01149276544611607,0.013529360934789642,0.05822459438629714,0.01895005661168207,0.09006563730631244,0.0077571053441984495,0.00021106076208964413,0.009865844893662526,0.0,3.2004828617519716,3
pca512_linear,in_distribution,0.02439250604295902,0.09786858559109977,0.030564779985101136,0.2016840521118639,0.25475345690048207,0.5059287103631903,0.44627118597383847,0.15825692748594747,0.3983327701043997,0.3240509424774083,0.9873499131877411,0.5139092587835625,0.9762230741146404,0.7320963541666666,0.02562655700373731,0.19515204418591722,631813.0,68.34303275744121,0.0008485964827447584,0.001862544385284397,0.0003918119254062368,0.035585199592853285,0.028991784274678564,0.028236514231036597,0.026969893824681748,0.01766575848462396,0.02167845651941804,0.022995053860599992,0.09706129319117249,0.02448078773231003,0.019447346740347555,0.018969794641059187,0.0008845709191210056,0.032603161536066134,0.0,3.2004828617519716,3
pca512_linear,locus_ood,0.024763879622575008,0.09330055285532357,0.027386690314053903,0.09576953846565976,0.18868915077038453,0.43665843631030565,0.3721063542865524,0.1323875491791544,0.36425763366730673,0.28511405620241526,0.9193407518628193,0.4757176652627703,0.7343464768163562,0.6653870761356365,0.02561944788610325,0.09823838132217093,631813.0,68.34303275744121,0.00031261752383594316,0.0003430861672224258,0.0,0.011414943545606866,0.012832889645647647,0.01273899071046145,0.015522864452140489,0.010207340699776595,0.013737711111590858,0.017175680125221096,0.05864015400525592,0.01883145913850375,0.06798156398442003,0.010571152681931099,0.000248756012905905,0.010442001988037485,0.0,3.2004828617519716,3
pca512_linear,sample_ood,0.024237825445814987,0.0974614339882764,0.030129142482141075,0.1953381520723109,0.25190744612162647,0.5031721994817614,0.44535023079774333,0.15731965311260654,0.39737827573698487,0.3131126115404013,0.9826674465616221,0.513554056719157,0.9782608695652174,0.7356770833333334,0.025319661513961218,0.19068896561885054,631813.0,68.34303275744121,0.0006375293528429347,0.0017881521913451757,0.0006721825916226645,0.024503724350231546,0.02900362217585126,0.028680723852993313,0.026132125004730798,0.01719467285632613,0.020559746600571138,0.020960559321166878,0.1003780913415203,0.022196336393041124,0.0174181221036908,0.0242638608770628,0.0005815885695907121,0.020744711838020378,0.0,3.2004828617519716,3
pca512_mlp,double_ood,0.02528859664245399,0.09405869595168308,0.0273785206113862,0.07633443744447803,0.17740109169955412,0.4218606200884545,0.3594843899174689,0.12423145320389499,0.3528833034227807,0.2667488332944516,0.9485230744846983,0.44489200117735833,0.6908212560386473,0.6340371081253999,0.026070074379655108,0.0810164859626858,384069.0,73.60944406191508,6.947259170464325e-05,0.0005319620617355304,0.0,0.00253748523124183,0.0026945395330041765,0.0036628323199830418,0.004272823317512588,0.001289309317220862,0.0023455331649223535,0.0038865483499717648,0.016627575002935966,0.011726758445307899,0.008709061051845416,0.012488305371684638,3.689881029324857e-05,0.003519201485204539,0.0,3.647000364201484,3
pca512_mlp,in_distribution,0.02431443403569789,0.09708271010788205,0.030564779985101136,0.2046175616154696,0.24349634540343834,0.4938238768488814,0.43612946419187465,0.15110243589601577,0.38895576855356523,0.3172379458759819,1.0090909449700576,0.4899346135444882,0.9868565169769988,0.7220052083333334,0.025594219276519,0.19739659742380392,384069.0,73.60944406191508,0.0008033562082209474,0.0020112248095116125,0.0003918119254062368,0.017301397802844645,0.007400180506162312,0.007495398424417395,0.008796716255341657,0.00798952182621327,0.009900511331211394,0.008668870559294665,0.04865553841517639,0.01776274086545818,0.00824996982211545,0.033351194047117574,0.0008798479613204819,0.01823171304766865,0.0,3.647000364201484,3
pca512_mlp,locus_ood,0.025246174385451653,0.09402559188770136,0.027386690314053903,0.0781589854070031,0.18177965844784713,0.4267892743274819,0.3616062591591754,0.12472699719249243,0.3533072172195065,0.2763609666656505,0.9610084823583346,0.44429800514900236,0.6700894487039065,0.6321177223288548,0.02611189513050742,0.08090094335325991,384069.0,73.60944406191508,3.666366162662963e-05,0.000527920875294606,0.0,0.0013387401400532077,0.0023122454676741287,0.0031318367443549234,0.003857035597439193,0.002515404675445968,0.003427206486289957,0.005937803425674883,0.02148308659063639,0.013018632753538444,0.017546735573706992,0.016324185313081357,4.261886044851083e-05,0.002168335687869713,0.0,3.647000364201484,3
pca512_mlp,sample_ood,0.0244593981793582,0.09707950377821632,0.030129142482141075,0.18838838818768308,0.23640030105198676,0.4866085153173125,0.42976301864470035,0.1479976162552106,0.38541067672071017,0.30348715523358855,1.007124199676831,0.4838948904527451,0.9806763285024154,0.7190755208333334,0.025557801809458203,0.18470047479739002,384069.0,73.60944406191508,0.0009872302972762136,0.0030724009117452265,0.0006721825916226645,0.015234261951982775,0.0024072253046466584,0.002928635603633995,0.009989299742718208,0.0026559662018063156,0.002824867894409398,0.006656671053987456,0.05119508488456096,0.021566367982225006,0.012781407299828944,0.02384759493150049,0.0009931989470471079,0.017395823757760286,0.0,3.647000364201484,3
randomproj032_linear,double_ood,0.02727272058976583,0.09839894921318644,0.0273785206113862,0.003864343991485497,0.061088197525329346,0.24894191831642995,0.20329127657340285,0.0049354807341035105,0.11585700150818139,0.09387062072653263,0.8964507349407643,0.2779171750124052,0.45652173913043476,0.543186180422265,0.028458111644220716,0.004187504647398037,306853.0,53.446511109670006,0.00013782819174127547,0.0004267601838166993,0.0,0.0050341723607942,0.0012686425477256558,0.0031193228565316333,0.0008975351193964033,0.0008560373985028354,0.0033936009054326907,0.0054958903884591934,0.027791028994664346,0.01102787462943528,0.03267572284654271,0.00692044390684059,0.0001223134085813135,0.004379861049873945,0.0,1.524923425640441,3
randomproj032_linear,in_distribution,0.02766416698959052,0.10419452466803143,0.030564779985101136,0.09496311954563137,0.0920227176860871,0.30366428591643385,0.2642785234769809,0.0024211849645973484,0.11946833963874422,0.10429127407770411,1.030598058775092,0.2949796075584136,0.8713490324936108,0.6012369791666666,0.029293794630003034,0.08588854050131667,306853.0,53.446511109670006,0.0005802800352903945,0.0016487272233220974,0.0003918119254062368,0.007418315830805846,0.002788540537615905,0.005042007143983435,0.003126820829123539,0.0026945601863533094,0.0045306545494649825,0.002427112927337263,0.04944750487789243,0.010933699027231703,0.014743465597573429,0.015786921423153813,0.0005722572425367581,0.007107409080744651,0.0,1.524923425640441,3
randomproj032_linear,locus_ood,0.02727622267822084,0.0983588111042328,0.027386690314053903,0.004033624894658305,0.06318371533055948,0.2528772512733626,0.20949870565253384,0.003100768458390505,0.11372261936710149,0.09430945245530149,0.9054838272778895,0.27951350757233123,0.47795728368017526,0.5399872040946897,0.02841948669140362,0.0036441210211019953,306853.0,53.446511109670006,0.00013478543812311158,0.0004076797742673624,0.0,0.004921567249546179,0.0012003482410319131,0.0028328978718856496,0.0020874903782728002,0.0018553297598627027,0.0036724026139305613,0.003778556031132449,0.03022446611554364,0.011191917242809386,0.02815483219580464,0.007757105344198422,9.658878232291041e-05,0.0030844224794262416,0.0,1.524923425640441,3
randomproj032_linear,sample_ood,0.02753522403212244,0.10392946649757658,0.030129142482141075,0.08628575045419817,0.09331380149333557,0.3058442313461802,0.25882438255917745,0.004835347662512257,0.1218288192058067,0.1047095081265786,1.0478885417271693,0.29196070296638327,0.8719806763285024,0.6064453125,0.029044643598704182,0.08118882853565366,306853.0,53.446511109670006,0.0010346524627524599,0.002987322986666172,0.0006721825916226645,0.015624822981632655,0.0009522155273145202,0.0018291111152815122,0.005292148313919618,0.002842382538608903,0.003476543034574614,0.0049559600492826835,0.026042722096487773,0.00566733971811956,0.031586224228555636,0.00931581251383736,0.0010098991333678442,0.014859211688688182,0.0,1.524923425640441,3
randomproj064_linear,double_ood,0.02670703419095707,0.09734737841847996,0.0273785206113862,0.024526030093454925,0.09016274150302694,0.3017822995613562,0.2487743356439092,0.014425202501833434,0.1504509447820428,0.11700079389272051,0.9100167747236867,0.33173571146431985,0.5587761674718196,0.5796545105566219,0.0278362486997774,0.023492818751395306,314181.0,54.41346184412638,7.953712818325651e-05,0.0005055974711549502,0.0,0.0029050922550643175,0.002163682483288198,0.004192565861774672,0.0022351381982404672,0.002449091892439242,0.007917888701477128,0.001706031556832126,0.015184706550634813,0.010191461620490788,0.03152459251280496,0.009596928982725572,8.542861367365341e-05,0.0032152702761099722,0.0,1.063079134050284,3
randomproj064_linear,in_distribution,0.026990897301190947,0.10294043286209614,0.030564779985101136,0.11691554015235421,0.1237395351025085,0.3519737963546525,0.30255670969294873,0.012663112792911472,0.15377791386856277,0.1260401741535745,1.0073591587539668,0.3497368224870645,0.9008305951077036,0.6324869791666666,0.028650734488479702,0.10477734305050862,314181.0,54.41346184412638,0.0003432339752427483,0.0018298547617500067,0.0003918119254062368,0.005547622862382604,0.004405132651758637,0.006226427072347181,0.0043738998862394565,0.0016942330339206905,0.0025555079431933683,0.0017146327323235913,0.04458425765901857,0.012121658619824296,0.020450867275043177,0.02400702352538058,0.00034983670282304284,0.007244528745909451,0.0,1.063079134050284,3
randomproj064_linear,locus_ood,0.026812460176370425,0.09740269764884374,0.027386690314053903,0.020967489357003693,0.08832431678862558,0.2989082156663435,0.24670393289644832,0.011180932794211248,0.14288589177752664,0.11520833570912027,0.9042211885303176,0.33071481284919774,0.5274278933917488,0.5649392194497761,0.02793422026216896,0.01908524391710112,314181.0,54.41346184412638,6.709707575148126e-05,0.0005146558018879135,0.0,0.0024499884791500063,0.002869942950272107,0.005472797997178442,0.001100584515419034,0.0012604511578215391,0.007665844313503613,0.002593799821723986,0.016709444761226083,0.01201735054350062,0.020555090942957033,0.014659551167485131,7.681486858960271e-05,0.00288052517963602,0.0,1.063079134050284,3
randomproj064_linear,sample_ood,0.026818447853583713,0.1026919932287495,0.030129142482141075,0.11005923301179943,0.1279231433138196,0.3579255386727884,0.30457435989227144,0.0119502703847539,0.15182870029266957,0.12277350533856612,1.023754627679344,0.34996296362418805,0.8921095008051529,0.6399739583333334,0.028332637917673747,0.10091469064632409,314181.0,54.41346184412638,0.0010402946356751432,0.0030618875522373835,0.0006721825916226645,0.018521643216005183,0.001101861868364605,0.001782744702842363,0.00370958722684019,0.0044302889136755355,0.0079975091738595,0.00646291100189509,0.04025219711288523,0.013205541461366141,0.024194813528690393,0.020723690159371103,0.0010823382737413531,0.01813174082397257,0.0,1.063079134050284,3
randomproj1024_linear,double_ood,0.0252420255932517,0.0942661907853168,0.0273785206113862,0.07803544422506081,0.17234769226642546,0.41730985749116717,0.3529362689109055,0.11448992010323444,0.3390885795748582,0.2575286473568163,0.9523915507732109,0.4409290011911228,0.7012882447665056,0.6436340371081254,0.02604667158066148,0.0808390526224767,1486341.0,84.10493977864583,0.00029921920539085047,0.0005718574816276248,0.0,0.010928976391310605,0.011012183489773867,0.012877721724220883,0.013497787770406774,0.006578469344089197,0.010077460441738172,0.010139474132539886,0.09248426523833728,0.04493898832147192,0.0641954887770617,0.023059272285272013,0.00016444243091505014,0.008719382975155303,0.0,4.169881410631269,3
randomproj1024_linear,in_distribution,0.0242037546817436,0.09743720488423203,0.030564779985101136,0.20789414699300093,0.24932916793090396,0.5002126072477677,0.43287672190039034,0.14125328234240275,0.3762562601218575,0.30172947641986364,1.0399697298638382,0.4828989829504036,0.9829773640014604,0.7249348958333334,0.025473976205409806,0.20039951909072387,1486341.0,84.10493977864583,0.0005757865811055437,0.0021120925871225354,0.0003918119254062368,0.02801750827965899,0.027091993552518488,0.02876612140170985,0.030810142371841966,0.015051697390744443,0.020946540613896183,0.022127402445267612,0.08621316625057818,0.045024010933513936,0.01473456317780891,0.02303390569053971,0.0004938590684199273,0.02602222829078641,0.0,4.169881410631269,3
randomproj1024_linear,locus_ood,0.02515714658829576,0.09413258757028647,0.027386690314053903,0.08140975416127676,0.17834791984603302,0.42396675071203255,0.3555294700218288,0.11418070011999022,0.33839066202495355,0.2650407735692471,0.95711277926022,0.44523223338663337,0.6874315443592552,0.6468330134357005,0.025966561659188984,0.08515496560925755,1486341.0,84.10493977864583,0.0003119864514297803,0.0006960771569704852,0.0,0.011391900512698306,0.009371126468820802,0.011583546444636855,0.015950675573017832,0.008627956286132492,0.013209250586169197,0.013699726972937662,0.08039686377177105,0.04241700712500692,0.07073743654969346,0.017591461400982115,0.00022770095380663288,0.009597834013164358,0.0,4.169881410631269,3
randomproj1024_linear,sample_ood,0.024355502990186895,0.09758423490761199,0.030129142482141075,0.19170693973335737,0.24108686425335832,0.4937541140101227,0.42744659919191624,0.1384623525228995,0.3735410764953884,0.2929367543203402,1.0537329299283547,0.47375900687611366,0.9677938808373591,0.7265625,0.025570741557516347,0.18399733121415027,1486341.0,84.10493977864583,0.0011360099640364968,0.004044066913495177,0.0006721825916226645,0.030585189252778013,0.025694389208810075,0.028582979421105013,0.02636103867856465,0.013886486415343045,0.019576828717542256,0.015042472951488707,0.13589008535802258,0.0671881374081167,0.02911939020938016,0.01863162502767472,0.0011200844922363406,0.028099730740596907,0.0,4.169881410631269,3
randomproj128_linear,double_ood,0.026270865900386797,0.09593156139815608,0.0273785206113862,0.040457069493329424,0.11754411506730116,0.3459593448730021,0.29254715489928057,0.036686435082064706,0.20696670509092374,0.15784874317862954,0.8891161891153905,0.38973083980895806,0.5917874396135265,0.5930902111324377,0.027254326273975393,0.042885608908484925,334981.0,55.28920300801595,0.00013077163896139352,0.00030293168816405606,0.0,0.004776431890443619,0.0007838828175006336,0.001579961509430958,0.001049657026377159,0.0009622962474235964,0.003701370431840648,0.0012978759514590582,0.04207271540677616,0.01990599389401311,0.021469068640858943,0.0038387715930902067,9.33429043872599e-05,0.0028709351877899665,0.0,1.0352189485584842,3
randomproj128_linear,in_distribution,0.026071754739709435,0.10059599287886949,0.030564779985101136,0.14701359948107287,0.16667324222332525,0.4089883103282362,0.3535091980612112,0.038480348488780236,0.21814298853902345,0.17755694531322397,0.9689338168540812,0.42291394788157893,0.919906900328587,0.6634114583333334,0.027459982353317258,0.14072002929412472,334981.0,55.28920300801595,0.0003976587870419875,0.0011822991661534343,0.0003918119254062368,0.003793780251421644,0.004794137304502653,0.005384976134702477,0.0030147667551776117,0.0037241562870153505,0.0005185875704104427,0.0017187453726474002,0.059475186155507426,0.019884344591289564,0.021726660003206163,0.017147873946700434,0.0004397157789037071,0.005401865479149838,0.0,1.0352189485584842,3
randomproj128_linear,locus_ood,0.02629931229608319,0.09595495214726692,0.027386690314053903,0.0397046158371576,0.11863603764429165,0.34739027758841284,0.2892775268096988,0.030469087037393372,0.19485507553209339,0.15527424762194456,0.8909791621070514,0.39045852212691434,0.5799561883899234,0.5860524632117722,0.02727794539808248,0.04226052057676886,334981.0,55.28920300801595,0.00016712263775478352,0.0003607413230139284,0.0,0.006102330578771013,0.0021812549835373246,0.0038455301168952905,0.0017473212948928725,0.001904301043454655,0.004742069506479791,0.0037018601584206377,0.03948532965074531,0.019473124462844025,0.03068370897771248,0.0022163158126281193,0.0001621691214400023,0.005768389589969664,0.0,1.0352189485584842,3
randomproj128_linear,sample_ood,0.02603704563210515,0.10044981434356014,0.030129142482141075,0.13597790126531728,0.16523249269338294,0.40654379458305695,0.35085155182805877,0.04513122356093535,0.22683637494471862,0.1809980400175016,0.9854847873702983,0.412547163434087,0.9041867954911433,0.6656901041666666,0.027369585915411127,0.13034742340982372,334981.0,55.28920300801595,0.000956150785087243,0.0025720703005719147,0.0006721825916226645,0.015238367853959524,0.002844131499857578,0.0034226713001905525,0.0036754559152033938,0.0005366189460724747,0.0014175284695061784,0.0031851461440556106,0.012226828783226151,0.0022078290609582416,0.03189259632904734,0.008807128423482202,0.0009385923441753301,0.013476947253673816,0.0,1.0352189485584842,3
randomproj256_linear,double_ood,0.025838753024077166,0.09515165259442722,0.0273785206113862,0.0562399849562607,0.1378520175268172,0.37190120922171777,0.3153058691290496,0.061475566783619616,0.25062531437000324,0.1861720500011034,0.9370969563635119,0.39671590481537206,0.6731078904991948,0.6122840690978887,0.02677387019315965,0.06029779106237081,401157.0,56.57621304194132,0.00024046457630648506,0.0003390314495439245,0.0,0.008782964562609727,0.0161141647055437,0.020942147410176904,0.019072668322920344,0.010245633542780208,0.018761235258085682,0.013475941240737232,0.03689379044515713,0.009116549064510482,0.057887083632910445,0.010686687836525965,0.0002259128499328551,0.009834719486543289,0.0,3.048423476583964,3
randomproj256_linear,in_distribution,0.0254320523896521,0.0996802222783697,0.030564779985101136,0.16770766707593518,0.1961377822194398,0.44254548650667597,0.38267878170132735,0.0768862472397888,0.27937048927683356,0.22423981258427617,1.0224549891979657,0.4325078419587878,0.9485669952537422,0.6891276041666666,0.026772542913881054,0.16066009642652454,401157.0,56.57621304194132,0.0005015995579469737,0.0014599407250268442,0.0003918119254062368,0.026685280728445164,0.025370927901979465,0.029360832792774908,0.02783462093131912,0.013222478079174326,0.022439475888995874,0.01916592012377002,0.038147689236259844,0.012815091103318337,0.035426527137447233,0.014495731821752808,0.0004576980699016661,0.025512445414246798,0.0,3.048423476583964,3
randomproj256_linear,locus_ood,0.025817328542266645,0.09510952521003875,0.027386690314053903,0.05730381268385395,0.14143222497701155,0.37665416993012163,0.31232184188496154,0.06238561068754289,0.25213152540364286,0.1962427160350877,0.94018500434857,0.40051890612883184,0.6426159182183279,0.615483045425464,0.02679378241760175,0.058060779479243124,401157.0,56.57621304194132,0.00027410409357656924,0.0003828930732083594,0.0,0.01000866079227941,0.013637702112349711,0.017704775759877285,0.017848277765884463,0.009213891225575668,0.01683225293111048,0.013414791129096857,0.0273875317593476,0.010243931983981483,0.07116230835095277,0.010571152681931081,0.0002730666669202387,0.010653522362590491,0.0,3.048423476583964,3
randomproj256_linear,sample_ood,0.025492675822815374,0.0996272823848104,0.030129142482141075,0.15382029419084345,0.18887102566504355,0.43443573077177927,0.37793770710930924,0.07268718732768449,0.2721140478081262,0.20897368308182165,1.0249725185833094,0.4241365018685353,0.9404186795491144,0.6884765625,0.026767952018772412,0.14968240511598901,401157.0,56.57621304194132,0.0009943943915521598,0.002984803032074126,0.0006721825916226645,0.030235790333585404,0.026538105181244963,0.031455465178768904,0.02718188477171541,0.01344891781138685,0.024181939609043076,0.016996285904236394,0.05782131030880405,0.027228311404797513,0.042414065027587565,0.019604355370981184,0.0011010497378282932,0.029872938074151208,0.0,3.048423476583964,3
randomproj512_linear,double_ood,0.025692802486612976,0.09478808123730485,0.0273785206113862,0.06157082585653547,0.15351745421581184,0.3952258445934273,0.3340356673541969,0.08928838101494319,0.30063522783007374,0.22738770257309968,0.894426563071112,0.44264698238686645,0.6505636070853462,0.6199616122840691,0.026439679387960286,0.06761229513000366,631813.0,68.47701819737752,0.0005180199339538807,0.00044205227820326974,0.0,0.018920669283293817,0.010911758727703006,0.011023924811989638,0.013147462920966961,0.004454885601557194,0.006313837711710138,0.007229133024953709,0.05987780632076755,0.017690455630233005,0.09154345061088516,0.020221984170542717,0.00042117290065094124,0.017224505885227472,0.0,3.2887277587207597,3
randomproj512_linear,in_distribution,0.024809892631737353,0.09823014174316393,0.030564779985101136,0.18808781800363694,0.2261001250064537,0.47620360965184877,0.412837623046247,0.11134407081113507,0.33490391278614623,0.26632315256513156,0.9940823192813134,0.4800655598906876,0.9613910186199343,0.705078125,0.026134981146370934,0.18032836461613164,631813.0,68.47701819737752,0.00039758939253515326,0.0016524175830192913,0.0003918119254062368,0.023278336825914347,0.020497799543355896,0.021783598831460745,0.02205903167198181,0.012997258795849741,0.017468536474193,0.01870661182788637,0.08134218584091606,0.021304029646855738,0.029652594163932147,0.02622211246503428,0.000339899722269753,0.020983643097247193,0.0,3.2887277587207597,3
randomproj512_linear,locus_ood,0.02560718863747378,0.09465945547749578,0.027386690314053903,0.06497687950511295,0.16002522399048016,0.40247561008704236,0.3369746864914951,0.08914796644396927,0.29974208281220815,0.23237706970800853,0.9094546552516155,0.4431061604546107,0.6324844833880978,0.6282789507357646,0.02647075355205482,0.06830175049136565,631813.0,68.47701819737752,0.0005477835052673696,0.0005558328714382211,0.0,0.020001814713122353,0.008452873202115723,0.008624416134083164,0.01262005327402018,0.006558393850956658,0.009560288637071535,0.012677156446768902,0.049811189853274436,0.015919495402451026,0.08579939922495146,0.022411106702670533,0.000429167374043588,0.017541596408181325,0.0,3.2887277587207597,3
randomproj512_linear,sample_ood,0.024890426581894828,0.0982328901426656,0.030129142482141075,0.1739084989877093,0.21790145407993566,0.46841927226953683,0.40585256470172987,0.10809369016809074,0.3307005083710337,0.2590210660776609,0.9803284007976204,0.4802199302285188,0.9436392914653785,0.7060546875,0.026009308353002008,0.1690029071413469,631813.0,68.47701819737752,0.000939708350449948,0.0035887627699837336,0.0006721825916226645,0.0238274202141581,0.022700906471499475,0.024860303528129516,0.022029293873856565,0.011455049045388048,0.016315146540394076,0.013225713737795745,0.10891404106287512,0.0370822648229889,0.030775386237707567,0.02510734400816883,0.0009472985096629088,0.02128781908609115,0.0,3.2887277587207597,3
wd0,double_ood,0.024549666632499727,0.09294532827579984,0.0273785206113862,0.10332384349905344,0.18908128309117742,0.4363798220691218,0.36820129671994345,0.13696866085233292,0.3702395026083598,0.2787118137636439,0.9282635534962415,0.470422092132827,0.7954911433172303,0.6583493282149712,0.02529982899761613,0.1087293270211402,1748229.0,78.45665216445923,7.517501280681726e-05,0.0005019472441446262,0.0,0.0027457660650793136,0.009659957381278766,0.009679543121863015,0.01194891642555357,0.006112938987618056,0.008471146735977991,0.009930447892634628,0.03959000421659813,0.012419098862683846,0.013734880925307533,0.00507821748764795,0.00011578985414310238,0.0032023863734365774,0.0,2.461535929173119,3
wd0,in_distribution,0.02436125106342928,0.09776318654865312,0.030564779985101136,0.2029420471528176,0.25782193000741854,0.5078343342057411,0.44663867078907643,0.1643237112990982,0.40539148900061045,0.33213966531912975,0.9864941456223911,0.5148421961205499,0.9821558963125229,0.734375,0.02554977616805935,0.19749622413903845,1748229.0,78.45665216445923,0.0005749915932842184,0.0019284910784653495,0.0003918119254062368,0.017391053179032095,0.015375610053232288,0.015026815627497192,0.017613697190545303,0.012284062093831713,0.015469555912276917,0.0156013148234082,0.03166475153554782,0.006904021847077689,0.010930917603449882,0.015347884419435265,0.0006808371476707815,0.01660874985088467,0.0,2.461535929173119,3
wd0,locus_ood,0.024496732911075552,0.09289718060404704,0.027386690314053903,0.10552415680164644,0.19346257122602828,0.4411056704606961,0.36888440845997544,0.13595901365197202,0.36889811837517783,0.2887511679095684,0.9355992109227618,0.47175291189904817,0.775009127418766,0.6647472808701216,0.02530090531444149,0.10925536156061366,1748229.0,78.45665216445923,0.00011064177735516308,0.0006106425742592869,0.0,0.004039983513392454,0.013163234719071574,0.013466245090531478,0.014372699597588521,0.008341118752831741,0.011594745835571003,0.011392829048031072,0.04313765389282954,0.011464945069211476,0.015218927329682738,0.0011081579063140117,0.00018794609230636292,0.005696752448743862,0.0,2.461535929173119,3
